Zip Code,Date,Total Doses - Daily,Total Doses - Cumulative,1st Dose - Daily,1st Dose - Cumulative,1st Dose - Percent Population,Vaccine Series Completed - Daily,Vaccine Series Completed - Cumulative,Vaccine Series Completed  - Percent Population,Population,ZIP Code Location,Row_ID
60661,01/01/2021,0,461,0,461,0.045,0,0,0,10354,POINT (-87.644283 41.882786),60661-20210101
60607,01/12/2021,224,2835,75,2028,0.069,149,807,0.028,29293,POINT (-87.652727 41.876104),60607-20210112
60621,01/03/2021,0,180,0,180,0.006,0,0,0,28018,POINT (-87.638812 41.776931),60621-20210103
60666,02/07/2021,0,14,0,14,0,0,0,0,0,POINT (-87.896371 41.979511),60666-20210207
60624,01/18/2021,5,437,5,382,0.011,0,55,0.002,34892,POINT (-87.722735 41.879417),60624-20210118
Unknown,01/01/2021,0,87,0,87,0,0,0,0,0,,Unknown-20210101
60617,12/31/2020,19,362,19,362,0.004,0,0,0,83553,POINT (-87.556897 41.721257),60617-20201231
60608,01/02/2021,14,926,14,926,0.012,0,0,0,80059,POINT (-87.670366 41.849879),60608-20210102
60606,01/08/2021,30,189,7,153,0.047,23,36,0.011,3287,POINT (-87.63676 41.882634),60606-20210108
60653,01/13/2021,49,849,28,698,0.021,21,151,0.005,33154,POINT (-87.611244 41.819261),60653-20210113
60660,01/11/2021,74,1872,32,1637,0.037,42,235,0.005,44498,POINT (-87.666362 41.991062),60660-20210111
60666,01/21/2021,0,2,0,2,0,0,0,0,0,POINT (-87.896371 41.979511),60666-20210121
60602,01/05/2021,8,58,7,57,0.05,1,1,0.001,1145,POINT (-87.628309 41.883136),60602-20210105
60602,01/26/2021,15,233,9,181,0.158,6,52,0.045,1145,POINT (-87.628309 41.883136),60602-20210126
60656,12/22/2020,16,178,16,178,0.006,0,0,0,28218,POINT (-87.817934 41.974566),60656-20201222
60707,01/11/2021,17,225,7,190,0.004,10,35,0.001,43093,POINT (-87.808283 41.921777),60707-20210111
60620,01/04/2021,34,305,30,300,0.004,4,5,0,67711,POINT (-87.651656 41.740873),60620-20210104
60624,01/03/2021,1,125,1,125,0.004,0,0,0,34892,POINT (-87.722735 41.879417),60624-20210103
60655,01/08/2021,90,985,20,800,0.028,70,185,0.006,28569,POINT (-87.701434 41.696456),60655-20210108
60656,12/24/2020,2,194,2,194,0.007,0,0,0,28218,POINT (-87.817934 41.974566),60656-20201224
